dest_ip,metadata_comment
170.203.102.0/23,AS35847 IPv4
216.227.250.0/24,AS35847 IPv4
146.85.128.0/19,AS35847 IPv4
139.94.4.0/24,AS35847 IPv4
170.203.120.0/22,AS35847 IPv4
170.203.106.0/23,AS35847 IPv4
139.94.164.0/23,AS35847 IPv4
139.94.132.0/22,AS35847 IPv4
2606:a300:4::/48,AS35847 IPv6
168.93.24.0/21,AS35847 IPv4
168.93.56.0/22,AS35847 IPv4
170.203.104.0/24,AS35847 IPv4
2606:a300:e::/48,AS35847 IPv6
216.227.240.0/23,AS35847 IPv4
139.94.158.0/24,AS35847 IPv4
139.94.1.0/24,AS35847 IPv4
146.85.132.0/24,AS35847 IPv4
216.227.240.0/20,AS35847 IPv4
2606:a300:9018::/45,AS35847 IPv6
139.94.160.0/23,AS35847 IPv4
2606:a300:b::/48,AS35847 IPv6
74.51.198.0/23,AS35847 IPv4
139.94.0.0/18,AS35847 IPv4
168.93.60.0/22,AS35847 IPv4
146.85.134.0/24,AS35847 IPv4
66.33.104.0/21,AS35847 IPv4
74.51.192.0/20,AS35847 IPv4
139.94.129.0/24,AS35847 IPv4
2606:a300:1000::/40,AS35847 IPv6
167.253.148.0/22,AS35847 IPv4
139.94.140.0/24,AS35847 IPv4
170.203.96.0/24,AS35847 IPv4
139.94.131.0/24,AS35847 IPv4
198.62.218.0/23,AS35847 IPv4
168.93.8.0/21,AS35847 IPv4
168.93.57.0/24,AS35847 IPv4
74.51.204.0/23,AS35847 IPv4
198.32.96.0/23,AS35847 IPv4
170.203.100.0/24,AS35847 IPv4
139.94.9.0/24,AS35847 IPv4
139.94.5.0/24,AS35847 IPv4
139.94.138.0/23,AS35847 IPv4
2606:a300::/32,AS35847 IPv6
146.85.152.0/21,AS35847 IPv4
2606:a300:9040::/44,AS35847 IPv6
168.93.0.0/18,AS35847 IPv4
66.132.160.0/21,AS35847 IPv4
170.203.112.0/21,AS35847 IPv4
139.94.0.0/24,AS35847 IPv4
146.85.133.0/24,AS35847 IPv4
66.132.160.0/22,AS35847 IPv4
170.203.108.0/24,AS35847 IPv4
170.203.110.0/24,AS35847 IPv4
139.94.3.0/24,AS35847 IPv4
139.94.162.0/23,AS35847 IPv4
2606:a300::/48,AS35847 IPv6
146.85.144.0/22,AS35847 IPv4
139.94.128.0/24,AS35847 IPv4
139.94.8.0/24,AS35847 IPv4
170.203.124.0/23,AS35847 IPv4
139.94.6.0/23,AS35847 IPv4
139.94.141.0/24,AS35847 IPv4
170.203.122.0/23,AS35847 IPv4
170.203.114.0/23,AS35847 IPv4
168.93.40.0/21,AS35847 IPv4
139.94.2.0/24,AS35847 IPv4
216.227.246.0/24,AS35847 IPv4
66.132.164.0/22,AS35847 IPv4
168.93.32.0/21,AS35847 IPv4
170.203.120.0/23,AS35847 IPv4
139.94.176.0/23,AS35847 IPv4
170.203.96.0/19,AS35847 IPv4
146.85.140.0/22,AS35847 IPv4
66.33.120.0/21,AS35847 IPv4
170.203.127.0/24,AS35847 IPv4
216.227.247.0/24,AS35847 IPv4
2606:a300:9010::/44,AS35847 IPv6
2606:a300:9030::/44,AS35847 IPv6
74.51.202.0/24,AS35847 IPv4
168.93.48.0/21,AS35847 IPv4
139.94.147.0/24,AS35847 IPv4
139.94.142.0/23,AS35847 IPv4
168.93.0.0/19,AS35847 IPv4
139.94.164.0/22,AS35847 IPv4
168.93.58.0/24,AS35847 IPv4
168.93.32.0/20,AS35847 IPv4
168.93.56.0/24,AS35847 IPv4
2606:a300:c::/48,AS35847 IPv6
170.203.112.0/23,AS35847 IPv4
192.159.37.0/24,AS35847 IPv4
2606:a300:d::/48,AS35847 IPv6
146.85.136.0/22,AS35847 IPv4
198.62.217.0/24,AS35847 IPv4
168.93.0.0/22,AS35847 IPv4
2606:a300:9020::/44,AS35847 IPv6
170.203.98.0/23,AS35847 IPv4
139.94.0.0/16,AS35847 IPv4
2606:a300:2::/48,AS35847 IPv6
168.93.59.0/24,AS35847 IPv4
2606:a300:1900::/40,AS35847 IPv6
139.94.144.0/20,AS35847 IPv4
170.203.116.0/23,AS35847 IPv4
2606:a300:1a00::/40,AS35847 IPv6
139.94.130.0/24,AS35847 IPv4
170.203.101.0/24,AS35847 IPv4
139.94.136.0/23,AS35847 IPv4
2606:a300:9010::/45,AS35847 IPv6
168.93.16.0/21,AS35847 IPv4
139.94.166.0/23,AS35847 IPv4
170.203.126.0/24,AS35847 IPv4
2606:a300:9000::/44,AS35847 IPv6
170.203.96.0/20,AS35847 IPv4
139.94.168.0/21,AS35847 IPv4
