dest_ip,metadata_comment
2606:1a40:f00c::/48,AS398962 IPv6
2606:1a40:f00f::/48,AS398962 IPv6
2606:1a40:2::/48,AS398962 IPv6
2606:1a40:1039::/48,AS398962 IPv6
2606:1a40:f00d::/48,AS398962 IPv6
2606:1a40:1034::/48,AS398962 IPv6
2606:1a40::/48,AS398962 IPv6
2606:1a40:1020::/48,AS398962 IPv6
176.125.238.0/24,AS398962 IPv4
2606:1a40:200b::/48,AS398962 IPv6
2606:1a40:101e::/48,AS398962 IPv6
2606:1a40:f001::/48,AS398962 IPv6
2606:1a40:2014::/48,AS398962 IPv6
147.185.34.0/24,AS398962 IPv4
2606:1a40:103c::/48,AS398962 IPv6
2606:1a40:f000::/48,AS398962 IPv6
2606:1a40:102b::/48,AS398962 IPv6
2606:1a40:101b::/48,AS398962 IPv6
2606:1a40:1030::/48,AS398962 IPv6
2606:1a40:1041::/48,AS398962 IPv6
2606:1a40:101c::/48,AS398962 IPv6
2606:1a40:1037::/48,AS398962 IPv6
206.253.88.0/22,AS398962 IPv4
2606:1a40:1029::/48,AS398962 IPv6
2606:1a40:1::/48,AS398962 IPv6
2606:1a40:101f::/48,AS398962 IPv6
2606:1a40:f012::/48,AS398962 IPv6
2606:1a40:f013::/48,AS398962 IPv6
2606:1a40:f003::/48,AS398962 IPv6
2606:1a40:1022::/48,AS398962 IPv6
2606:1a40:2019::/48,AS398962 IPv6
2606:1a40:1043::/48,AS398962 IPv6
2606:1a40:1046::/48,AS398962 IPv6
2606:1a40:1021::/48,AS398962 IPv6
2606:1a40:f00b::/48,AS398962 IPv6
2606:1a40:102e::/48,AS398962 IPv6
2606:1a40:1036::/48,AS398962 IPv6
2606:1a40:1017::/48,AS398962 IPv6
2606:1a40:f010::/48,AS398962 IPv6
2606:1a40:1038::/48,AS398962 IPv6
2606:1a40:1009::/48,AS398962 IPv6
2606:1a40:1045::/48,AS398962 IPv6
2606:1a40:102a::/48,AS398962 IPv6
2606:1a40:102d::/48,AS398962 IPv6
2606:1a40:1019::/48,AS398962 IPv6
2606:1a40:1048::/48,AS398962 IPv6
2606:1a40:103a::/48,AS398962 IPv6
2606:1a40:f002::/48,AS398962 IPv6
2606:1a40:1027::/48,AS398962 IPv6
2606:1a40:1026::/48,AS398962 IPv6
2606:1a40:2010::/48,AS398962 IPv6
176.125.236.0/23,AS398962 IPv4
23.171.240.0/24,AS398962 IPv4
2606:1a40:1024::/48,AS398962 IPv6
2606:1a40:1018::/48,AS398962 IPv6
2606:1a40:1035::/48,AS398962 IPv6
2606:1a40:102c::/48,AS398962 IPv6
2606:1a40:103b::/48,AS398962 IPv6
2606:1a40:101a::/48,AS398962 IPv6
2606:1a40:1023::/48,AS398962 IPv6
2606:1a40:1047::/48,AS398962 IPv6
76.76.2.0/24,AS398962 IPv4
176.125.239.0/24,AS398962 IPv4
2606:1a40:3000::/48,AS398962 IPv6
2606:1a40:f00a::/48,AS398962 IPv6
2606:1a40:2018::/48,AS398962 IPv6
2606:1a40:1028::/48,AS398962 IPv6
2606:1a40:102f::/48,AS398962 IPv6
76.76.10.0/24,AS398962 IPv4
2606:1a40:1040::/48,AS398962 IPv6
2606:1a40:1008::/48,AS398962 IPv6
2606:1a40:101d::/48,AS398962 IPv6
2606:1a40:1042::/48,AS398962 IPv6
2606:1a40:1016::/48,AS398962 IPv6
2606:1a40:1031::/48,AS398962 IPv6
2606:1a40:103f::/48,AS398962 IPv6
2606:1a40:103e::/48,AS398962 IPv6
2606:1a40:201a::/48,AS398962 IPv6
2606:1a40:2004::/48,AS398962 IPv6
2606:1a40:3::/48,AS398962 IPv6
2606:1a40:1044::/48,AS398962 IPv6
2606:1a40:2011::/48,AS398962 IPv6
2606:1a40:1025::/48,AS398962 IPv6
2606:1a40:f00e::/48,AS398962 IPv6
2606:1a40:f011::/48,AS398962 IPv6
2606:1a40:103d::/48,AS398962 IPv6
