dest_ip,metadata_comment
188.130.132.0/24,AS204490 IPv4
2a0d:afc5::/32,AS204490 IPv6
185.186.140.0/22,AS204490 IPv4
185.247.142.0/24,AS204490 IPv4
188.130.132.0/22,AS204490 IPv4
185.154.20.0/22,AS204490 IPv4
87.251.67.0/24,AS204490 IPv4
185.244.42.0/24,AS204490 IPv4
46.8.255.0/24,AS204490 IPv4
109.248.10.0/23,AS204490 IPv4
2a0d:c580::/29,AS204490 IPv6
2a0e:7f45::/32,AS204490 IPv6
2a09:2984::/32,AS204490 IPv6
2a0e:4bc0::/32,AS204490 IPv6
2a0d:c102::/32,AS204490 IPv6
2a0f:6fc0::/32,AS204490 IPv6
2a11:aac7::/32,AS204490 IPv6
185.186.141.0/24,AS204490 IPv4
185.244.41.0/24,AS204490 IPv4
2a0f:4347::/32,AS204490 IPv6
2a0e:b1c1::/32,AS204490 IPv6
95.182.79.0/24,AS204490 IPv4
46.8.220.0/23,AS204490 IPv4
2a06:c680::/29,AS204490 IPv6
46.8.208.0/22,AS204490 IPv4
2a0d:afc7::/32,AS204490 IPv6
185.244.43.0/24,AS204490 IPv4
188.130.138.0/23,AS204490 IPv4
2a0e:ffc5::/32,AS204490 IPv6
185.127.24.0/22,AS204490 IPv4
46.8.18.0/23,AS204490 IPv4
2a0e:5640::/32,AS204490 IPv6
2a0e:b1c4::/32,AS204490 IPv6
188.130.133.0/24,AS204490 IPv4
2a06:d644::/32,AS204490 IPv6
109.248.200.0/22,AS204490 IPv4
