dest_ip,metadata_comment
185.247.142.0/24,AS204490 IPv4
2a0d:c104::/32,AS204490 IPv6
2a0d:c102::/32,AS204490 IPv6
2a11:aac7::/32,AS204490 IPv6
185.244.43.0/24,AS204490 IPv4
2a09:e307::/32,AS204490 IPv6
2a0d:c100::/32,AS204490 IPv6
2a0d:afc5::/32,AS204490 IPv6
2a09:ef06::/32,AS204490 IPv6
109.248.10.0/23,AS204490 IPv4
2a0d:afc1::/32,AS204490 IPv6
46.8.255.0/24,AS204490 IPv4
185.127.24.0/22,AS204490 IPv4
46.8.208.0/22,AS204490 IPv4
185.244.41.0/24,AS204490 IPv4
185.154.20.0/22,AS204490 IPv4
2a0d:afc4::/32,AS204490 IPv6
2a0d:afc7::/32,AS204490 IPv6
2a0d:95c0::/32,AS204490 IPv6
2a0f:3104::/32,AS204490 IPv6
185.186.140.0/22,AS204490 IPv4
188.130.133.0/24,AS204490 IPv4
188.130.132.0/24,AS204490 IPv4
46.8.220.0/23,AS204490 IPv4
2a0d:95c2::/32,AS204490 IPv6
2a0e:eec2::/32,AS204490 IPv6
2a0b:9004::/32,AS204490 IPv6
2a0d:3c47::/32,AS204490 IPv6
188.130.132.0/22,AS204490 IPv4
2a0e:7f45::/32,AS204490 IPv6
2a0d:c580::/29,AS204490 IPv6
2a06:d644::/32,AS204490 IPv6
2a09:3903::/32,AS204490 IPv6
2a0d:3c42::/32,AS204490 IPv6
185.186.141.0/24,AS204490 IPv4
46.8.18.0/23,AS204490 IPv4
188.130.138.0/23,AS204490 IPv4
2a06:c680::/29,AS204490 IPv6
185.244.42.0/24,AS204490 IPv4
109.248.200.0/22,AS204490 IPv4
94.232.47.0/24,AS204490 IPv4
95.182.79.0/24,AS204490 IPv4
2a09:2984::/32,AS204490 IPv6
